dataset,teacher,d,seed,sampler,teacher_auroc,coverage,coverage_wide,radiality,fid,student_auroc,topk
12_fault,knn,27,6,shell_box_mix,0.8159138187221395,0.8989598811292719,0.9019316493313522,0.9022733192156498,0.6085831143979588,0.7596374442793462,0.8469539375928677
12_fault,iforest,27,3,normals_only,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.7754808416062665,0.6457325408618129,0.87518573551263
12_fault,iforest,27,3,gaussian_jitter,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.7311514279037571,0.6824576523031204,0.8528974739970282
12_fault,iforest,27,3,uniform_box,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.8252589825441687,0.6324695393759286,0.8692421991084696
12_fault,iforest,27,3,uniform_shell,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.8411029540056197,0.641851411589896,0.8736998514115899
12_fault,iforest,27,3,wide_shell,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.6844885494332036,0.6583566121842497,0.8320950965824666
12_fault,iforest,27,3,multiscale_shell,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.7500796403014096,0.6260386329866271,0.849925705794948
12_fault,iforest,27,3,shell_box_mix,0.6525111441307577,0.9182763744427934,0.9197622585438335,0.6983114366464749,0.7578329759820913,0.6250014858841011,0.8528974739970282
20_letter,knn,32,1,normals_only,0.89286,1.0,1.0,0.9136273627362734,0.28780078007800775,0.6806599999999999,0.52
20_letter,knn,32,1,gaussian_jitter,0.89286,1.0,1.0,0.9136273627362734,0.5334173417341733,0.68116,0.46
20_letter,knn,32,1,uniform_box,0.89286,1.0,1.0,0.9136273627362734,0.5183198319831983,0.6436200000000001,0.55
20_letter,knn,32,1,uniform_shell,0.89286,1.0,1.0,0.9136273627362734,0.5649924992499249,0.7626599999999999,0.54
20_letter,knn,32,1,wide_shell,0.89286,1.0,1.0,0.9136273627362734,0.5047104710471046,0.6842,0.52
20_letter,knn,32,1,multiscale_shell,0.89286,1.0,1.0,0.9136273627362734,0.5233003300330032,0.7559800000000001,0.62
20_letter,knn,32,1,shell_box_mix,0.89286,1.0,1.0,0.9136273627362734,0.5321572157215722,0.76954,0.57
20_letter,iforest,32,8,normals_only,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5184398439843984,0.53396,0.62
20_letter,iforest,32,8,gaussian_jitter,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5417821782178218,0.6375400000000001,0.6
20_letter,iforest,32,8,uniform_box,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5502790279027902,0.5770000000000001,0.62
20_letter,iforest,32,8,uniform_shell,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5312451245124512,0.69046,0.54
20_letter,iforest,32,8,wide_shell,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5344494449444944,0.60052,0.43
20_letter,iforest,32,8,multiscale_shell,0.6422400000000001,1.0,1.0,0.5469306930693069,0.436015601560156,0.6255,0.55
20_letter,iforest,32,8,shell_box_mix,0.6422400000000001,1.0,1.0,0.5469306930693069,0.5734653465346534,0.6095,0.54
20_letter,iforest,32,3,normals_only,0.63056,1.0,1.0,0.5621962196219622,0.3941194119411941,0.56442,0.58
20_letter,iforest,32,3,gaussian_jitter,0.63056,1.0,1.0,0.5621962196219622,0.5938193819381937,0.62662,0.54
20_letter,iforest,32,3,uniform_box,0.63056,1.0,1.0,0.5621962196219622,0.525052505250525,0.6315200000000001,0.58
20_letter,iforest,32,3,uniform_shell,0.63056,1.0,1.0,0.5621962196219622,0.5228802880288028,0.59204,0.57
20_letter,iforest,32,3,wide_shell,0.63056,1.0,1.0,0.5621962196219622,0.3700090009000899,0.5495000000000001,0.57
20_letter,iforest,32,3,multiscale_shell,0.63056,1.0,1.0,0.5621962196219622,0.5164356435643563,0.6648200000000001,0.55
20_letter,iforest,32,3,shell_box_mix,0.63056,1.0,1.0,0.5621962196219622,0.4828082808280827,0.6816399999999999,0.49
12_fault,ocsvm,27,7,normals_only,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.6947468343865957,0.5114918276374443,0.849925705794948
12_fault,ocsvm,27,7,gaussian_jitter,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.8202043232361662,0.5659197622585439,0.836552748885587
12_fault,ocsvm,27,7,uniform_box,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.7696667452965376,0.5402555720653789,0.8276374442793462
12_fault,ocsvm,27,7,uniform_shell,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.8053236726721412,0.5608350668647846,0.8395245170876672
12_fault,ocsvm,27,7,wide_shell,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.7686000849076631,0.5773254086181278,0.8380386329866271
12_fault,ocsvm,27,7,multiscale_shell,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.7924781998945583,0.5699524517087667,0.8410104011887073
12_fault,ocsvm,27,7,shell_box_mix,0.6019970282317979,0.9108469539375929,0.9108469539375929,0.676412952008904,0.8074124688918606,0.5701040118870728,0.8424962852897474
12_fault,knn,27,2,normals_only,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.6525166099040883,0.7599970282317979,0.8588410104011887
12_fault,knn,27,2,gaussian_jitter,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.6282091144092965,0.726817236255572,0.8276374442793462
12_fault,knn,27,2,uniform_box,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.7251278181565085,0.7536463595839524,0.8231797919762258
12_fault,knn,27,2,uniform_shell,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.715082944015742,0.7334591381872213,0.8350668647845468
12_fault,knn,27,2,wide_shell,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.6870295986349266,0.7364695393759286,0.8410104011887073
12_fault,knn,27,2,multiscale_shell,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.6726195069056764,0.7417444279346211,0.8380386329866271
12_fault,knn,27,2,shell_box_mix,0.804630014858841,0.9063893016344725,0.9093610698365527,0.9117596089586404,0.6092272442109414,0.74288558692422,0.8291233283803864
12_fault,iforest,27,9,normals_only,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8429678283101549,0.6306181277860328,0.9182763744427934
12_fault,iforest,27,9,gaussian_jitter,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8438408403339115,0.6417503714710252,0.8677563150074294
12_fault,iforest,27,9,uniform_box,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8058336382996548,0.6143417533432393,0.8930163447251115
12_fault,iforest,27,9,uniform_shell,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8416870484949991,0.6491203566121843,0.8826151560178306
12_fault,iforest,27,9,wide_shell,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8209300617218241,0.6401099554234769,0.8826151560178306
12_fault,iforest,27,9,multiscale_shell,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8552110975827142,0.6370579494799407,0.8855869242199108
12_fault,iforest,27,9,shell_box_mix,0.6410282317979198,0.9093610698365527,0.9093610698365527,0.6951383827987656,0.8406481027735454,0.6319702823179792,0.8736998514115899
20_letter,ocsvm,32,9,normals_only,0.60214,1.0,1.0,0.5545394539453945,0.12133213321332131,0.46033999999999997,0.36
20_letter,ocsvm,32,9,gaussian_jitter,0.60214,1.0,1.0,0.5545394539453945,0.3843264326432643,0.5143800000000001,0.43
20_letter,ocsvm,32,9,uniform_box,0.60214,1.0,1.0,0.5545394539453945,0.41994599459945986,0.5368999999999999,0.44
20_letter,ocsvm,32,9,uniform_shell,0.60214,1.0,1.0,0.5545394539453945,0.2842484248424842,0.5367999999999999,0.45
20_letter,ocsvm,32,9,wide_shell,0.60214,1.0,1.0,0.5545394539453945,0.47133513351335127,0.54926,0.52
20_letter,ocsvm,32,9,multiscale_shell,0.60214,1.0,1.0,0.5545394539453945,0.6067806780678067,0.5741200000000001,0.5
20_letter,ocsvm,32,9,shell_box_mix,0.60214,1.0,1.0,0.5545394539453945,0.1699369936993699,0.62562,0.36
12_fault,knn,27,4,normals_only,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.4728808436218787,0.707444279346211,0.812778603268945
12_fault,knn,27,4,gaussian_jitter,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.6329509207883312,0.7223863298662705,0.799405646359584
12_fault,knn,27,4,uniform_box,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.6842184101607011,0.7476374442793462,0.8202080237741456
12_fault,knn,27,4,uniform_shell,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.6867996535036694,0.7350757800891531,0.8335809806835067
12_fault,knn,27,4,wide_shell,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.6352651742528221,0.7659346210995541,0.8231797919762258
12_fault,knn,27,4,multiscale_shell,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.6192510174117398,0.7313967310549776,0.8112927191679049
12_fault,knn,27,4,shell_box_mix,0.7965824665676078,0.9182763744427934,0.9197622585438335,0.9168474943736076,0.5984818267367176,0.748332838038633,0.8202080237741456
12_fault,iforest,27,4,normals_only,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.8064403690585895,0.6098484398216939,0.8974739970282318
12_fault,iforest,27,4,gaussian_jitter,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7294889415327597,0.6058573551263001,0.849925705794948
12_fault,iforest,27,4,uniform_box,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7692375222583424,0.6181277860326894,0.8811292719167905
12_fault,iforest,27,4,uniform_shell,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7608874945121809,0.6004962852897474,0.861812778603269
12_fault,iforest,27,4,wide_shell,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7465910959072365,0.6181158989598812,0.8424962852897474
12_fault,iforest,27,4,multiscale_shell,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7520161633200158,0.6364338781575037,0.8632986627043091
12_fault,iforest,27,4,shell_box_mix,0.661634472511144,0.9182763744427934,0.9197622585438335,0.7012721032346166,0.7336864145219819,0.5995661218424964,0.8484398216939079
12_fault,ocsvm,27,5,normals_only,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.7378519605292746,0.5556701337295691,0.8632986627043091
12_fault,ocsvm,27,5,gaussian_jitter,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.801813515561471,0.5593551263001486,0.8454680534918276
12_fault,ocsvm,27,5,uniform_box,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.7713450180050857,0.5638454680534919,0.8424962852897474
12_fault,ocsvm,27,5,uniform_shell,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.7361236911905781,0.5636077265973254,0.826151560178306
12_fault,ocsvm,27,5,wide_shell,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.7563653189989714,0.5829569093610698,0.8276374442793462
12_fault,ocsvm,27,5,multiscale_shell,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.7766984760712192,0.5771411589895987,0.8306092124814265
12_fault,ocsvm,27,5,shell_box_mix,0.5885646359583953,0.8930163447251115,0.8959881129271917,0.6985253986030548,0.713910070313371,0.5513432392273403,0.8157503714710252
20_letter,knn,32,8,normals_only,0.88362,1.0,1.0,0.9211641164116411,0.1062106210621062,0.62104,0.42
20_letter,knn,32,8,gaussian_jitter,0.88362,1.0,1.0,0.9211641164116411,0.2622142214221422,0.69726,0.52
20_letter,knn,32,8,uniform_box,0.88362,1.0,1.0,0.9211641164116411,0.4211941194119411,0.69294,0.59
20_letter,knn,32,8,uniform_shell,0.88362,1.0,1.0,0.9211641164116411,0.4361956195619561,0.7898799999999999,0.53
20_letter,knn,32,8,wide_shell,0.88362,1.0,1.0,0.9211641164116411,0.45978997899789975,0.67788,0.55
20_letter,knn,32,8,multiscale_shell,0.88362,1.0,1.0,0.9211641164116411,0.44103210321032094,0.69724,0.56
20_letter,knn,32,8,shell_box_mix,0.88362,1.0,1.0,0.9211641164116411,0.46841884188418836,0.7633399999999999,0.54
12_fault,iforest,27,1,normals_only,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.8520956776456643,0.6590044576523031,0.9108469539375929
12_fault,iforest,27,1,gaussian_jitter,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.8445563039215624,0.6831589895988113,0.8855869242199108
12_fault,iforest,27,1,uniform_box,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.8347309031769198,0.6669836552748885,0.8989598811292719
12_fault,iforest,27,1,uniform_shell,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.8453279448251363,0.6772719167904904,0.8855869242199108
12_fault,iforest,27,1,wide_shell,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.7872191842817524,0.6728410104011886,0.8632986627043091
12_fault,iforest,27,1,multiscale_shell,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.8131531449533796,0.6551976225854383,0.8692421991084696
12_fault,iforest,27,1,shell_box_mix,0.683224368499257,0.924219910846954,0.924219910846954,0.7280574632135032,0.7090353595064773,0.6981129271916791,0.8603268945022289
20_letter,ocsvm,32,6,normals_only,0.60024,1.0,1.0,0.5034623462346234,0.38255025502550244,0.50842,0.5
20_letter,ocsvm,32,6,gaussian_jitter,0.60024,1.0,1.0,0.5034623462346234,0.38639063906390636,0.51644,0.42
20_letter,ocsvm,32,6,uniform_box,0.60024,1.0,1.0,0.5034623462346234,0.4105730573057305,0.50242,0.5
20_letter,ocsvm,32,6,uniform_shell,0.60024,1.0,1.0,0.5034623462346234,0.47311131113111304,0.59826,0.46
20_letter,ocsvm,32,6,wide_shell,0.60024,1.0,1.0,0.5034623462346234,0.5043864386438643,0.5661,0.42
20_letter,ocsvm,32,6,multiscale_shell,0.60024,1.0,1.0,0.5034623462346234,0.38471047104710465,0.53128,0.44
20_letter,ocsvm,32,6,shell_box_mix,0.60024,1.0,1.0,0.5034623462346234,0.44788478847884783,0.5281199999999999,0.52
12_fault,ae,27,3,normals_only,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.505377235991023,0.6636731054977711,0.7726597325408618
12_fault,ae,27,3,gaussian_jitter,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.6451243916158093,0.7096047548291236,0.799405646359584
12_fault,ae,27,3,uniform_box,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.5144506008098981,0.6946210995542348,0.7890044576523031
12_fault,ae,27,3,uniform_shell,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.6725588810706933,0.694924219910847,0.8068350668647846
12_fault,ae,27,3,wide_shell,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.5266275753382292,0.6642704309063893,0.7696879643387816
12_fault,ae,27,3,multiscale_shell,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.6375878129789049,0.6668380386329866,0.8112927191679049
12_fault,ae,27,3,shell_box_mix,0.7396374442793462,0.9182763744427934,0.9197622585438335,0.691802741484511,0.6442719293880665,0.7243239227340268,0.7949479940564635
12_fault,iforest,27,7,normals_only,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.6925920189946253,0.5846924219910847,0.8707280832095097
12_fault,iforest,27,7,gaussian_jitter,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.8215867891109073,0.6359197622585439,0.8692421991084696
12_fault,iforest,27,7,uniform_box,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.8591561860082503,0.6090163447251116,0.8766716196136701
12_fault,iforest,27,7,uniform_shell,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.8289587331751498,0.6196047548291232,0.8855869242199108
12_fault,iforest,27,7,wide_shell,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.8125943637184769,0.6274145616641902,0.8707280832095097
12_fault,iforest,27,7,multiscale_shell,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.82927501107012,0.6160624071322436,0.8855869242199108
12_fault,iforest,27,7,shell_box_mix,0.647521545319465,0.9108469539375929,0.9108469539375929,0.6950273272919558,0.8079134587464026,0.654891530460624,0.8766716196136701
20_letter,ocsvm,32,2,normals_only,0.59726,1.0,1.0,0.501062106210621,-0.0033603360336033603,0.47347999999999996,0.44
20_letter,ocsvm,32,2,gaussian_jitter,0.59726,1.0,1.0,0.501062106210621,0.23781578157815775,0.6276400000000001,0.37
20_letter,ocsvm,32,2,uniform_box,0.59726,1.0,1.0,0.501062106210621,0.2965616561656165,0.51344,0.46
20_letter,ocsvm,32,2,uniform_shell,0.59726,1.0,1.0,0.501062106210621,0.252997299729973,0.6463999999999999,0.4
20_letter,ocsvm,32,2,wide_shell,0.59726,1.0,1.0,0.501062106210621,0.45399339933993393,0.5376000000000001,0.45
20_letter,ocsvm,32,2,multiscale_shell,0.59726,1.0,1.0,0.501062106210621,0.35837983798379835,0.61924,0.45
20_letter,ocsvm,32,2,shell_box_mix,0.59726,1.0,1.0,0.501062106210621,0.2833243324332433,0.62068,0.41
12_fault,ocsvm,27,4,normals_only,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.6613730208420597,0.5376582466567608,0.8142644873699851
12_fault,ocsvm,27,4,gaussian_jitter,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7347299662321973,0.5660000000000001,0.8202080237741456
12_fault,ocsvm,27,4,uniform_box,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7560619929869294,0.6006062407132243,0.8454680534918276
12_fault,ocsvm,27,4,uniform_shell,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7362462419855796,0.5787488855869243,0.7845468053491828
12_fault,ocsvm,27,4,wide_shell,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7304147059064365,0.5783655274888558,0.7830609212481426
12_fault,ocsvm,27,4,multiscale_shell,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7188249358940846,0.5972540861812778,0.8306092124814265
12_fault,ocsvm,27,4,shell_box_mix,0.61881426448737,0.9182763744427934,0.9197622585438335,0.7018588747089172,0.7892430636171294,0.5977563150074294,0.8246656760772659
20_letter,kde,32,3,normals_only,0.9247,1.0,1.0,0.9361656165616561,0.14785478547854786,0.57438,0.38
20_letter,kde,32,3,gaussian_jitter,0.9247,1.0,1.0,0.9361656165616561,0.3596519651965196,0.7429600000000001,0.49
20_letter,kde,32,3,uniform_box,0.9247,1.0,1.0,0.9361656165616561,0.3982958295829583,0.64932,0.35
20_letter,kde,32,3,uniform_shell,0.9247,1.0,1.0,0.9361656165616561,0.10281428142814279,0.5378799999999999,0.31
20_letter,kde,32,3,wide_shell,0.9247,1.0,1.0,0.9361656165616561,0.07029102910291028,0.63522,0.33
20_letter,kde,32,3,multiscale_shell,0.9247,1.0,1.0,0.9361656165616561,0.01090909090909091,0.4677,0.23
20_letter,kde,32,3,shell_box_mix,0.9247,1.0,1.0,0.9361656165616561,0.35551155115511546,0.65452,0.38
20_letter,knn,32,3,normals_only,0.88562,1.0,1.0,0.9205880588058806,0.26466246624662465,0.64272,0.56
20_letter,knn,32,3,gaussian_jitter,0.88562,1.0,1.0,0.9205880588058806,0.572133213321332,0.72272,0.55
20_letter,knn,32,3,uniform_box,0.88562,1.0,1.0,0.9205880588058806,0.49642964296429637,0.72914,0.58
20_letter,knn,32,3,uniform_shell,0.88562,1.0,1.0,0.9205880588058806,0.44961296129612954,0.72558,0.52
20_letter,knn,32,3,wide_shell,0.88562,1.0,1.0,0.9205880588058806,0.4273507350735073,0.656,0.57
20_letter,knn,32,3,multiscale_shell,0.88562,1.0,1.0,0.9205880588058806,0.2783318331833183,0.71966,0.51
