dataset,d,seed,sampler,teacher_auroc,mean_head_fid,min_head_fid,fid_ae,fid_kde,fid_knn,fid_iforest,fused_fid,student_auroc
30_satellite,36,0,disagreement_shell,0.8681740499936538,0.42667716964323554,0.05574017093268507,0.5352324182454011,0.05574017093268507,0.44395580672898244,0.6717802826658735,0.17733129214303134,0.6431842843377887
30_satellite,36,0,shell_box_mix,0.8681740499936538,0.7480909061189964,0.6954580530398006,0.7515261939299369,0.7395187230886906,0.8058606544175579,0.6954580530398006,0.7486861060798233,0.7998363398767588
40_vowels,12,8,normals_only,0.98556,0.4363383122808702,0.3461409154219297,0.43432111810191626,0.5016569809327122,0.3461409154219297,0.46323423466692276,0.504250516305653,0.78932
40_vowels,12,8,uniform_shell,0.98556,0.3220306421401469,0.23000816483358144,0.4641948033235675,0.30723788482781805,0.2866817155756208,0.23000816483358144,0.31521060467796935,0.91324
40_vowels,12,8,disagreement_shell,0.98556,0.6338552423034436,0.5795590989866,0.6082801018202777,0.5795590989866,0.6370971615196195,0.7104846068872772,0.6849334806205273,0.9333600000000001
40_vowels,12,8,shell_box_mix,0.98556,0.5637097161519619,0.5048268574996397,0.6915614043513759,0.541616637049133,0.5048268574996397,0.5168339657076989,0.5788867009269486,0.90264
27_PageBlocks,10,1,normals_only,0.9589569270331083,0.4307209059735293,0.2977901853208383,0.421715939383262,0.4265000001130792,0.2977901853208383,0.5768774990769375,0.4611475313811506,0.9076824172291869
27_PageBlocks,10,1,uniform_shell,0.9589569270331083,0.3409152652976003,0.14522339118385466,0.14522339118385466,0.4903898809570926,0.3979789143636032,0.3300688746858506,0.3903282528394732,0.9211764705882353
27_PageBlocks,10,1,disagreement_shell,0.9589569270331083,0.30053450111068997,0.11725594078091986,0.11725594078091986,0.37266420953288604,0.2674716844242339,0.4447461697047201,0.33116634548428736,0.9069189971070396
27_PageBlocks,10,1,shell_box_mix,0.9589569270331083,0.39680426714193323,-0.055221281127570666,0.48946371777443115,0.8294851982830972,-0.055221281127570666,0.3234894336377753,0.7440369198786978,0.9396046287367408
40_vowels,12,7,normals_only,0.9833200000000001,0.3219345852744825,0.25248547139906824,0.39445751885115987,0.25248547139906824,0.25325392632438404,0.3875414245233178,0.25383026751837084,0.80676
40_vowels,12,7,uniform_shell,0.9833200000000001,0.26374813889822774,0.10475001200710819,0.5134719754094423,0.19360261274674606,0.2431679554296143,0.10475001200710819,0.231737188415542,0.8094399999999999
40_vowels,12,7,disagreement_shell,0.9833200000000001,0.5780462033523845,0.5004082416790739,0.7410306901685798,0.5313385524230344,0.5394073291388501,0.5004082416790739,0.575716824360021,0.9372400000000001
40_vowels,12,7,shell_box_mix,0.9833200000000001,0.5096056865664473,0.47408866048700826,0.5049229143653042,0.4977186494404687,0.561692521973008,0.47408866048700826,0.558042361077758,0.9458
40_vowels,12,9,normals_only,0.98236,0.3653282743384083,0.12002305364775946,0.12002305364775946,0.4148215743720282,0.4708227270544162,0.4556457422794294,0.4153979155660151,0.70508
40_vowels,12,9,uniform_shell,0.98236,0.25798472695835933,0.031458623505115024,0.43605014168387685,0.2915806157245089,0.2728495269199366,0.031458623505115024,0.2708323327409826,0.8204799999999999
40_vowels,12,9,disagreement_shell,0.98236,0.506099610969694,0.35180827049613367,0.35180827049613367,0.6362326497286394,0.6182700158493827,0.4180875078046203,0.5831132030161855,0.84348
40_vowels,12,9,shell_box_mix,0.98236,0.3111041736708131,0.1580615724508909,0.3630469237788771,0.4000288170596992,0.32327938139378515,0.1580615724508909,0.3671773690024494,0.8016399999999999
30_satellite,36,5,normals_only,0.8657164666574901,0.8108595464787641,0.7356783101866446,0.7356783101866446,0.848509403035156,0.8555824827471274,0.803667989946128,0.8603486442345738,0.8079496273626139
30_satellite,36,5,uniform_shell,0.8657164666574901,0.5473565490555554,0.17895061139344454,0.6638553960166987,0.17895061139344454,0.6478198689488261,0.698800319863252,0.3128903974264799,0.6658026317906438
30_satellite,36,5,disagreement_shell,0.8657164666574901,0.01993991126490105,-0.25361864243034116,0.05437590544430316,-0.25361864243034116,0.12398863282949726,0.15501374921614494,-0.2201706741961537,0.5519967250098768
30_satellite,36,5,shell_box_mix,0.8657164666574901,0.5542585483941893,0.4170177578963758,0.5390304691096622,0.4170177578963758,0.6403559918314946,0.6206299747392245,0.4825592906973419,0.6359956631408086
2_annthyroid,6,3,normals_only,0.9313478200268871,0.22802611392700087,-0.036753557448255515,0.17284567687315336,0.38287542808868585,0.39313690819441977,-0.036753557448255515,0.2479126767050997,0.8992226103924716
2_annthyroid,6,3,uniform_shell,0.9313478200268871,0.43029477955907675,0.12053263364158937,0.5241868654520437,0.41640215778566314,0.6600574613570108,0.12053263364158937,0.3899268267070994,0.9024317592205421
2_annthyroid,6,3,disagreement_shell,0.9313478200268871,0.3807708561419091,0.17846383171462635,0.4629903429221127,0.5817038594622007,0.2999253904686964,0.17846383171462635,0.4051714433250278,0.8844998673626753
2_annthyroid,6,3,shell_box_mix,0.9313478200268871,0.49909901159609826,0.13913792991353607,0.13913792991353607,0.896368208183249,0.45835190362663003,0.5025380046609778,0.7353169841200105,0.9032455678900773
23_mammography,6,1,normals_only,0.8881797689489996,0.7582704215504806,0.7116925448769202,0.7116925448769202,0.7396104237490077,0.7797492450244673,0.8020294725515272,0.8318106371836462,0.8597252747252748
23_mammography,6,1,uniform_shell,0.8881797689489996,0.49767277042394026,0.2331496903285979,0.2331496903285979,0.6359751388929666,0.3850706362141093,0.7364956162600873,0.44941510306107346,0.8003451676528601
23_mammography,6,1,disagreement_shell,0.8881797689489996,0.5568710113292419,0.12877769410023238,0.12877769410023238,0.5950060664323849,0.6641169670978831,0.839583317686467,0.6517137244754091,0.844204001127078
23_mammography,6,1,shell_box_mix,0.8881797689489996,0.8609955708557256,0.7899000216438838,0.7899000216438838,0.978970611429473,0.8348496569410299,0.8402619934085159,0.942558361674076,0.8498140321217245
28_pendigits,16,3,normals_only,0.9993734910302252,-0.267576772929146,-0.5827409081569754,0.17734823220748838,-0.5249324335003398,-0.5827409081569754,-0.13998198226675726,-0.4402269602187415,0.9720401271354787
28_pendigits,16,3,uniform_shell,0.9993734910302252,0.07555752240362883,-0.005348421867838345,0.14505539662720676,0.10949408101657947,-0.005348421867838345,0.05302903383856743,0.11859461680706801,0.874877754347361
28_pendigits,16,3,disagreement_shell,0.9993734910302252,0.23592878253860378,-0.002042009767508021,0.4248613108691185,0.30468619114602263,-0.002042009767508021,0.2162096379067819,0.2877590049153641,0.707065034687204
28_pendigits,16,3,shell_box_mix,0.9993734910302252,0.46509933460827235,0.38399582747230165,0.38399582747230165,0.42164340693208574,0.5656272225822256,0.4891308814464762,0.4543282072355423,0.8626455487301732
40_vowels,12,3,normals_only,0.98504,0.2516689880409202,-0.0636376735027136,-0.0636376735027136,0.11464386917054895,0.37716728303155467,0.5785024734642908,0.3253926324384035,0.8051999999999999
40_vowels,12,3,uniform_shell,0.98504,0.30073003217905,0.18755103020988426,0.36775371019643627,0.18755103020988426,0.24009413572835114,0.40752125258152827,0.3242399500504298,0.8320799999999999
40_vowels,12,3,disagreement_shell,0.98504,0.5212525815282647,0.4649632582488833,0.478507276307574,0.5479563901829883,0.4649632582488833,0.5935834013736131,0.5287450170500936,0.97208
40_vowels,12,3,shell_box_mix,0.98504,0.6262427356995341,0.5663993083905672,0.6000192113731329,0.5924307189856395,0.5663993083905672,0.7461217040487969,0.6151001392824551,0.9637200000000001
30_satellite,36,4,normals_only,0.861231231821749,0.7694174867375535,0.63719348954599,0.8277111325619619,0.63719348954599,0.6774074944735022,0.9353578303687597,0.8502879176121637,0.8231241653870012
30_satellite,36,4,uniform_shell,0.861231231821749,-0.18461621979532716,-0.5232521612526879,-0.0048330529565212485,-0.5232521612526879,-0.18821554337727148,-0.022164121594828102,-0.4697118389703407,0.42855176432942255
30_satellite,36,4,disagreement_shell,0.861231231821749,0.0029037954883360754,-0.052658674615896385,-0.027191963707873214,-0.051728751552541884,0.14319457182965578,-0.052658674615896385,-0.037764479880616236,0.5875684449696188
30_satellite,36,4,shell_box_mix,0.861231231821749,-0.0032204002521620863,-0.18123880410150234,0.10081228716920289,-0.18123880410150234,0.047827826937866844,0.01971708898578426,-0.13498821589883506,0.5035614623760483
38_thyroid,6,2,normals_only,0.9824025647325869,-0.6329526125749753,-0.7345349288293395,-0.6329115812718211,-0.5790188296380292,-0.7345349288293395,-0.5853451105607113,-0.6499955238578377,0.7117249932722572
38_thyroid,6,2,uniform_shell,0.9824025647325869,-0.7242882933961982,-0.8569126555459401,-0.6056369550296917,-0.7014860791978752,-0.8569126555459401,-0.7331174838112857,-0.7445018053773387,0.6552002527291235
38_thyroid,6,2,disagreement_shell,0.9824025647325869,0.11791277490973112,-0.16396108740413592,0.5220823013338903,0.18708782190922382,-0.16396108740413592,-0.0735579362000537,0.0053415296469815875,0.9641382053892147
38_thyroid,6,2,shell_box_mix,0.9824025647325869,0.25259243233565093,-0.31710483124944044,0.5511772253886783,0.7889946584703529,-0.31710483124944044,-0.012697323266986959,0.7445913282205842,0.979149847309488
30_satellite,36,9,normals_only,0.8655685379278536,0.8070854971271353,0.7700871433923911,0.7700871433923911,0.8107030616013259,0.8520085039437721,0.7955432795710518,0.8511415324369774,0.7856432262943093
30_satellite,36,9,uniform_shell,0.8655685379278536,0.03893642977598515,-0.19574471666910856,0.013491879641394559,-0.19574471666910856,0.1438917354620269,0.1941068206696277,-0.1536553320726857,0.5419371244800149
30_satellite,36,9,disagreement_shell,0.8655685379278536,-0.3180635441457971,-0.47055048760029217,-0.3993814337727003,-0.47055048760029217,-0.31493985046331474,-0.08738240474688119,-0.4496526932109133,0.44369680599080075
30_satellite,36,9,shell_box_mix,0.8655685379278536,-0.1238860641758097,-0.3306954374582431,0.05637971059152677,-0.3306954374582431,-0.12259858954206065,-0.09862994029446182,-0.2766458195174295,0.5650734459438925
38_thyroid,6,9,normals_only,0.9819579486819473,0.03820760347348631,-0.2349228611500701,0.6761660350332725,-0.15478499597147202,-0.13362776401778517,-0.2349228611500701,0.05277371609322311,0.8977032070857758
38_thyroid,6,9,uniform_shell,0.9819579486819473,-0.21674226373429617,-0.353033332338635,-0.353033332338635,0.01477126913550774,-0.3495270209781862,-0.17917997075587117,-0.19472710453283992,0.9039044309499573
38_thyroid,6,9,disagreement_shell,0.9819579486819473,0.2158619557757154,-0.22849213691026823,0.22814896601116047,0.41374474053295923,0.4500462534690101,-0.22849213691026823,0.06084569245919249,0.9709829524845845
38_thyroid,6,9,shell_box_mix,0.9819579486819473,0.3235243651338367,-0.01045925218584942,0.5469994927038883,0.7539613858136134,-0.01045925218584942,0.003595834203694309,0.7929635045209035,0.9753472100342823
27_PageBlocks,10,9,normals_only,0.9664416586306653,0.4106179823951536,0.09138316790235755,0.09138316790235755,0.5205619217840809,0.4462357432678914,0.5842910966262846,0.5054351024259315,0.9061395049823208
27_PageBlocks,10,9,uniform_shell,0.9664416586306653,0.018874622368884694,-0.16270876948890275,-0.055316358047376994,0.02575268285854052,-0.16270876948890275,0.267770934153278,-0.02288020195025288,0.8591915782706525
27_PageBlocks,10,9,disagreement_shell,0.9664416586306653,0.17339636363175903,-0.01595143749563232,-0.01595143749563232,0.2908730001675833,0.11390753249384908,0.3047563593612361,0.17327424874193834,0.8759386049501768
27_PageBlocks,10,9,shell_box_mix,0.9664416586306653,0.40325361999076564,0.2605665308888041,0.2605665308888041,0.6258212088021688,0.2911888979829626,0.4354378422891269,0.5194052581336112,0.9433333333333334
28_pendigits,16,1,normals_only,0.999171021668042,0.2033166853692845,-0.20768756618355957,-0.20768756618355957,0.2505286782254113,0.2653664396010811,0.5050591898342052,0.22195318550362725,0.9231724274930474
28_pendigits,16,1,uniform_shell,0.999171021668042,0.3190087085710672,0.02038216560509554,0.2056582004393798,0.02038216560509554,0.3510644687139447,0.698929999525849,0.16688530290338385,0.8585235781302527
28_pendigits,16,1,disagreement_shell,0.999171021668042,0.23750928545463165,-0.11477612176194463,0.4637701316558928,-0.11477612176194463,0.07629403676249782,0.5247490951620806,-0.00811746297671919,0.7013920723694265
28_pendigits,16,1,shell_box_mix,0.999171021668042,0.6441869102748494,0.5534573501288109,0.6356845948380775,0.5534573501288109,0.6306838836117652,0.7569218125207441,0.6147650582415324,0.9774533174413985
27_PageBlocks,10,7,normals_only,0.9579684988749598,0.24313751998521282,0.19129761224402564,0.21844112298416687,0.19129761224402564,0.23997220063039346,0.3228391440822653,0.2410799236399353,0.8703937640630022
27_PageBlocks,10,7,uniform_shell,0.9579684988749598,0.14051653607571346,0.034278305342106165,0.034278305342106165,0.18996083617934623,0.051336606446007106,0.28649039633539436,0.11847484317622951,0.8563902282224365
27_PageBlocks,10,7,disagreement_shell,0.9579684988749598,0.19260716121132335,0.08012030713192239,0.08012030713192239,0.2981848766634786,0.17246396903622446,0.21965949201366797,0.19480650241095981,0.8646946319511413
27_PageBlocks,10,7,shell_box_mix,0.9579684988749598,0.5443466729131418,0.29725952765044444,0.6229974876082253,0.7853966464805371,0.29725952765044444,0.4717330299133606,0.6945341400548164,0.9245644487303117
38_thyroid,6,7,normals_only,0.9878783624088829,0.45359359613261313,0.27977380561606635,0.565291993673719,0.45188147175554294,0.5174271134851243,0.27977380561606635,0.5077437259407358,0.8958077386593657
38_thyroid,6,7,uniform_shell,0.9878783624088829,-0.24756423264002866,-0.6460266778072872,0.20244098952582731,-0.3953776371937573,-0.15129360508489748,-0.6460266778072872,-0.4056727641669899,0.8279218879801561
38_thyroid,6,7,disagreement_shell,0.9878783624088829,-0.134422279251589,-0.34078362328787554,-0.11473844409298437,0.23672823848885435,-0.34078362328787554,-0.3188952881143504,-0.040553847990212166,0.9711350579755929
38_thyroid,6,7,shell_box_mix,0.9878783624088829,0.30980871952493205,0.11091880278117631,0.2156903703261615,0.6741965324818715,0.2384291725105189,0.11091880278117631,0.4968965414341559,0.930113377092913
19_landsat,36,3,normals_only,0.7580412750246384,0.6307992333489993,0.3690522290202195,0.3690522290202195,0.6462203094839514,0.6599915356285483,0.8479328592632781,0.7271086025892792,0.6605998558463145
19_landsat,36,3,uniform_shell,0.7580412750246384,0.39423629890413564,0.195331836727568,0.195331836727568,0.5017381366290558,0.518411958433508,0.3614632638264108,0.44795292587075614,0.6610476148448877
19_landsat,36,3,disagreement_shell,0.7580412750246384,0.5321224560870961,0.3227198468647512,0.3227198468647512,0.5415397064145083,0.7294888017559316,0.5347414693131932,0.5402002978559786,0.6389220834620419
19_landsat,36,3,shell_box_mix,0.7580412750246384,0.4580732484065139,0.31025199267522213,0.31025199267522213,0.5391150656499978,0.5025055648003739,0.48042037050046177,0.5156171432744324,0.6565770854478326
19_landsat,36,5,normals_only,0.7454151773237426,0.573163784077832,0.2978518546732189,0.2978518546732189,0.6142375427318477,0.6260066019381786,0.7545591369680825,0.6860611228417948,0.6280776076372034
19_landsat,36,5,uniform_shell,0.7454151773237426,0.4231288610474674,0.24622469588789878,0.24622469588789878,0.4571817161105788,0.4907305222918234,0.49837850989956867,0.4283556605752597,0.6263042231146022
19_landsat,36,5,disagreement_shell,0.7454151773237426,0.4490490252937236,0.26635376073241535,0.26635376073241535,0.5373984101398338,0.47027504069988074,0.5221688896027645,0.5121158272873862,0.7056122854242972
19_landsat,36,5,shell_box_mix,0.7454151773237426,0.6116984478807412,0.4376039712752452,0.4376039712752452,0.6553912121614017,0.6989039644124329,0.654894643673885,0.6741470255525306,0.7309197887707221
30_satellite,36,2,normals_only,0.8712184321878613,0.802431519788924,0.6059046856851326,0.6059046856851326,0.850922689871103,0.8699694776214333,0.8829292259780274,0.8593442868694524,0.8245064722171075
30_satellite,36,2,uniform_shell,0.8712184321878613,0.36868816864048926,0.24569461524882505,0.33433680679341266,0.24569461524882505,0.4283762779782872,0.46634497454143203,0.284225125154378,0.7059704214047062
30_satellite,36,2,disagreement_shell,0.8712184321878613,-0.16091753013125581,-0.3272007570227245,0.01611538137169555,-0.3272007570227245,-0.07314054501788689,-0.2594441998561074,-0.3057672393989815,0.47204370467168766
30_satellite,36,2,shell_box_mix,0.8712184321878613,-0.0009325826559352258,-0.3773031043401489,0.18519881291031517,-0.3773031043401489,0.14107765716944823,0.0472963036366446,-0.30986722322067556,0.4958982178833767
19_landsat,36,0,normals_only,0.7388335319123899,0.5622195770385929,0.3278791657880433,0.3278791657880433,0.5219257375225527,0.5547912414709699,0.8442821633728056,0.676596096023479,0.5942144359619317
19_landsat,36,0,uniform_shell,0.7388335319123899,0.4810484234474883,0.33702374396224766,0.33702374396224766,0.5072256404390413,0.6115414900566586,0.4684028193320059,0.49763179276929526,0.6487463042231145
19_landsat,36,0,disagreement_shell,0.7388335319123899,0.4105847146883361,0.22622485719894253,0.22622485719894253,0.4306187977765542,0.5010376343022097,0.4844575694756381,0.40414133781834777,0.6067499227748113
19_landsat,36,0,shell_box_mix,0.7388335319123899,0.5941957056689919,0.42570467265302897,0.42570467265302897,0.6216891858200986,0.7360303546853934,0.5933586095174468,0.6298905098250737,0.6667007928452702
40_vowels,12,6,normals_only,0.9837999999999999,0.43273617981845247,0.14557417991450938,0.14557417991450938,0.3406656740790548,0.5168339657076989,0.7278708995725469,0.49195523750060033,0.711
40_vowels,12,6,uniform_shell,0.9837999999999999,0.5803035396954996,0.5095336439171989,0.6852216512175207,0.5439220018250803,0.5095336439171989,0.5825368618221988,0.6073195331636329,0.9442
40_vowels,12,6,disagreement_shell,0.9837999999999999,0.4601123865328274,0.3576677393016665,0.5025214927236924,0.4471927381009558,0.3576677393016665,0.5330675760049949,0.4943566591422121,0.9241199999999999
40_vowels,12,6,shell_box_mix,0.9837999999999999,0.4611449978387205,0.4152058018346861,0.4152058018346861,0.47053455645742276,0.4667883386965083,0.49205129436626477,0.4563181403390807,0.96056
30_satellite,36,7,normals_only,0.8716130577717554,0.8295146393533017,0.7500437785370846,0.8375493170138016,0.7500437785370846,0.7949935618418392,0.9354719000204814,0.8959831897469877,0.8213870083716043
30_satellite,36,7,uniform_shell,0.8716130577717554,0.7653103776671166,0.7380222827532086,0.7685245111287685,0.7380222827532086,0.8044943656634257,0.7502003511230635,0.7554563400187526,0.7763183533521276
30_satellite,36,7,disagreement_shell,0.8716130577717554,0.5742275772060925,0.46133477656779864,0.5669752725147373,0.46133477656779864,0.6690725623502647,0.5995276973915692,0.49632635012093423,0.6862950065338913
30_satellite,36,7,shell_box_mix,0.8716130577717554,0.14041699237306993,-0.16163687801222487,0.4719475334062254,-0.16163687801222487,0.056839773924010246,0.19451754017426892,-0.10235433842668565,0.5955422951030674
32_shuttle,9,1,normals_only,0.998395505515984,0.2780897947865461,-0.09911466484377732,0.4359254123861691,0.1654684707215501,0.6100799608822426,-0.09911466484377732,0.4375373161084046,0.9968293501474933
32_shuttle,9,1,uniform_shell,0.998395505515984,0.4569158323724194,0.32959787148873193,0.42746883887133635,0.44675598477373113,0.623840634355878,0.32959787148873193,0.4250858603857866,0.9876486315535018
32_shuttle,9,1,disagreement_shell,0.998395505515984,0.5099950790513775,0.147930944464715,0.147930944464715,0.6359690762333006,0.6035833655884923,0.6524969299190023,0.5804055056427523,0.9917193008904771
32_shuttle,9,1,shell_box_mix,0.998395505515984,0.5786081299198452,0.3319133720137429,0.639649642347444,0.649935611267731,0.6929338940504629,0.3319133720137429,0.6276552314635034,0.9975157052912678
28_pendigits,16,6,normals_only,0.9996485437486629,-0.17223846627997028,-0.5232729054385105,-0.5232729054385105,-0.24270834979690534,-0.11190276746060596,0.1889301575761407,-0.1661930426261636,0.9868165703982152
28_pendigits,16,6,uniform_shell,0.9996485437486629,-0.36367372097801515,-0.5105909500403027,-0.33812014983167643,-0.5105909500403027,-0.4787122062240204,-0.12727157781606105,-0.4787785873464936,0.8373483389871949
28_pendigits,16,6,disagreement_shell,0.9996485437486629,0.05491299331447266,-0.36510249561410435,0.3470721183480583,0.08663684784498427,0.15104550267895245,-0.36510249561410435,0.06762971977683298,0.7411983130099936
28_pendigits,16,6,shell_box_mix,0.9996485437486629,0.28852475857817955,-0.007396753647010478,0.6212419591914147,0.3880798470073177,0.15217398176099634,-0.007396753647010478,0.37394382892636435,0.9103289936126646
31_satimage-2,36,3,normals_only,0.9976804301032994,-0.20711351613800916,-0.687000628823139,-0.05721184479694155,-0.3560481572151984,0.27180656628324223,-0.687000628823139,-0.40252858915456585,0.7751786363681039
31_satimage-2,36,3,uniform_shell,0.9976804301032994,0.09005163677062847,-0.04899560682786143,0.2138904725175224,-0.04899560682786143,0.19920185116871797,-0.003890169775865081,-0.03098695462624501,0.2672419724207071
31_satimage-2,36,3,disagreement_shell,0.9976804301032994,0.3132235904073549,0.22787675540520025,0.31000368892316976,0.31147925819108624,0.40353465910996345,0.22787675540520025,0.3208357087762836,0.5992451569149722
31_satimage-2,36,3,shell_box_mix,0.9976804301032994,-0.6671849007824123,-0.7438545893557799,-0.7438545893557799,-0.6204433414936786,-0.7195412321003386,-0.5849004401798524,-0.6809416814782522,0.1397246002181968
38_thyroid,6,6,normals_only,0.9851638644155054,0.2000537137059473,0.10393602100802721,0.1086807317000388,0.10393602100802721,0.3916325982513204,0.1959655038644027,0.09114917489779474,0.8920870043408567
38_thyroid,6,6,uniform_shell,0.9851638644155054,0.29893915430754076,0.06500850467010832,0.06500850467010832,0.4132971263167317,0.25297663453791286,0.4644743517054101,0.31353883799349463,0.9164238829021727
38_thyroid,6,6,disagreement_shell,0.9851638644155054,0.20720435081018165,-0.17904568649100294,0.4101787472770134,0.46780161737936793,0.12988272507534837,-0.17904568649100294,0.27641669899436005,0.9632372728655504
38_thyroid,6,6,shell_box_mix,0.9851638644155054,0.33832174509862434,0.034332010384649815,0.2836232878756229,0.7293276834472263,0.034332010384649815,0.30600399868699824,0.5800632628092268,0.9762481425579463
23_mammography,6,5,normals_only,0.8806051000281769,0.8874425873794994,0.7733489369575802,0.7733489369575802,0.9111153291270006,0.919925140838868,0.9453809425945489,0.9175190510556688,0.8534397013243169
23_mammography,6,5,uniform_shell,0.8806051000281769,0.8801896673328251,0.8358546978493356,0.8358546978493356,0.9033419658518236,0.8749372702897757,0.9066247353403656,0.9174507738200501,0.862012538743308
23_mammography,6,5,disagreement_shell,0.8806051000281769,0.6084909911601464,0.41872516842287105,0.41872516842287105,0.7402699818450832,0.6633652347337223,0.6116035796389092,0.6972218675599151,0.7886524373062835
23_mammography,6,5,shell_box_mix,0.8806051000281769,0.8769103117060639,0.783081856895011,0.8672506191038342,0.9642520877471724,0.783081856895011,0.8930566830782383,0.9504853487293949,0.856175683291068
31_satimage-2,36,2,normals_only,0.9983684381235073,-0.6015879137462692,-0.7556256078339315,-0.709078104564204,-0.3304604446829203,-0.6111874979040209,-0.7556256078339315,-0.585163821724404,0.5908809451264461
31_satimage-2,36,2,uniform_shell,0.9983684381235073,0.19196653140615041,-0.047855394211744194,0.28525436802038967,0.2964888158556625,0.23397833596029377,-0.047855394211744194,0.2932693919983903,0.8492181280284639
31_satimage-2,36,2,disagreement_shell,0.9983684381235073,0.26792481303866666,-0.053724135618229994,0.4113820047620645,-0.053724135618229994,0.28102887420771994,0.43301250880311215,0.014420336027365102,0.7078717946197772
31_satimage-2,36,2,shell_box_mix,0.9983684381235073,-0.5709111640229384,-0.6350313558469433,-0.6120929608638788,-0.45135651765652773,-0.585163821724404,-0.6350313558469433,-0.548375197022033,0.3828174911296109
38_thyroid,6,3,normals_only,0.9855382779318335,-0.29770075497597803,-0.5115932082002924,-0.3456178568231326,-0.4306197964847363,0.09702784160424933,-0.5115932082002924,-0.3432305810032526,0.8997039793136531
38_thyroid,6,3,uniform_shell,0.9855382779318335,0.5506363582107368,0.24072692548715346,0.24072692548715346,0.6970845394049715,0.6436692429351555,0.6210647250156665,0.6370594730088627,0.9709712520621994
38_thyroid,6,3,disagreement_shell,0.9855382779318335,-0.252626003401868,-0.6762406374026437,0.3721912207931723,-0.5301244367521112,-0.1763301602458894,-0.6762406374026437,-0.5401360747217331,0.893608059250939
38_thyroid,6,3,shell_box_mix,0.9855382779318335,0.2069134015696338,-0.3946166930261704,0.6255259467040671,0.6351347318790843,-0.03839037927844587,-0.3946166930261704,0.5656351645728267,0.9505891162670972
27_PageBlocks,10,3,normals_only,0.9646544519447123,0.00676746942938505,-0.0437860877860308,-0.0437860877860308,-0.0204998413500018,0.06547619989945005,0.02587960695412274,-0.07752753872224671,0.8110639665702346
27_PageBlocks,10,3,uniform_shell,0.9646544519447123,-0.08209781396482047,-0.16099204759816568,-0.00034136323205440105,-0.16099204759816568,-0.1193697965231791,-0.047688048505882624,-0.10452513217252345,0.8385535197685632
27_PageBlocks,10,3,disagreement_shell,0.9646544519447123,0.22536767675454938,-0.00209273256359626,-0.00209273256359626,0.28397499323221503,0.1907022733199101,0.42888617302966875,0.1858551596756258,0.8890131790421086
27_PageBlocks,10,3,shell_box_mix,0.9646544519447123,0.3234043920847176,-0.06377693742405326,0.3748181405134652,0.6819687888073388,-0.06377693742405326,0.3006075764421195,0.5609303516330774,0.949217293474767
32_shuttle,9,2,normals_only,0.998826508154335,-0.03588443962764407,-0.36909655494162763,0.42803097363645437,0.013069740844963356,-0.36909655494162763,-0.2155419180503664,0.08773844425622858,0.6449150336219547
32_shuttle,9,2,uniform_shell,0.998826508154335,-0.22910408143069713,-0.7045081594115253,-0.7045081594115253,-0.6133204662951448,0.4207280407634453,-0.01931574077956372,-0.28692410789039735,0.6064766462801211
32_shuttle,9,2,disagreement_shell,0.998826508154335,0.004941639757963967,-0.6167388729183777,-0.6167388729183777,-0.39452127575002865,0.47441668956426675,0.5566100181359954,0.07964432575677158,0.7959529289634671
32_shuttle,9,2,shell_box_mix,0.998826508154335,0.11368282351341835,-0.5079471523474028,0.42703375036660146,-0.5079471523474028,0.20188138920606163,0.33376330682841315,-0.3513559807109075,0.9839049693791931
31_satimage-2,36,1,normals_only,0.9974347129532253,-0.13986827470222207,-0.40128776954290896,-0.40128776954290896,-0.19822931687850026,-0.24662128173312317,0.2866652693456441,-0.09416814782521211,0.9828686002968263
31_satimage-2,36,1,uniform_shell,0.9974347129532253,0.005612674776095533,-0.17041291134533115,0.19464100070424897,-0.002213353901874644,0.00043596364733894497,-0.17041291134533115,0.043126865421375636,0.8539457259958917
31_satimage-2,36,1,disagreement_shell,0.9974347129532253,0.3636781726406104,0.1441362889432912,0.47489855461283076,0.1441362889432912,0.52479962440055,0.31087822260576986,0.26553539689459743,0.61877475600287
31_satimage-2,36,1,shell_box_mix,0.9974347129532253,0.10613204937751423,-0.034642342130856166,0.18890640195848288,-0.034642342130856166,0.24497803413930716,0.02528610354312303,0.0370233743586304,0.4382709375583579
27_PageBlocks,10,4,normals_only,0.9606107360977179,0.48992030906549,0.3642153903841592,0.5258566477967779,0.3942776087747584,0.3642153903841592,0.6753315893062647,0.5543674207309751,0.930708775313404
27_PageBlocks,10,4,uniform_shell,0.9606107360977179,0.4486419817314904,0.3734045611139469,0.3734045611139469,0.4818827129850784,0.38946541396115464,0.5498152388657815,0.4438022807152842,0.9168836387013825
27_PageBlocks,10,4,disagreement_shell,0.9606107360977179,0.2638044360354779,0.12862238202060167,0.12862238202060167,0.33828906323678115,0.18767229582039238,0.4006340030641364,0.26049868341986526,0.8972581163612986
27_PageBlocks,10,4,shell_box_mix,0.9606107360977179,0.2882435205994068,-0.12919935689645776,0.467504929684014,0.7040260914226552,-0.12919935689645776,0.11064241818741563,0.6516532731993678,0.9324188363870138
19_landsat,36,2,normals_only,0.7373743435858964,0.5568804183399267,0.24471259230586245,0.24471259230586245,0.5764422739867875,0.595949804947894,0.810417002119163,0.6644833642463859,0.5880587794007326
19_landsat,36,2,uniform_shell,0.7373743435858964,0.464316222649406,0.18698248552170052,0.18698248552170052,0.4671371558599362,0.6341295451907062,0.569015704025281,0.47665401094388027,0.6010149596222585
